URL,Name,Rating,Rating Count,Detailed Ratings,Price Category,Address,Lat,Lon,ZipCode
https://www.google.com/maps/place/El+Alazan+Bar+Restaurant/data=!4m7!3m6!1s0x89c2fb596371ce5d:0xefd7a08883c20398!8m2!3d40.8861686!4d-74.0414361!16s%2Fg%2F11v4m2j8rd!19sChIJXc5xY1n7wokRmAPCg4ig1-8?authuser=0&hl=ka&rclk=1,El Alazan Bar Restaurant,4.9,154.0,"{'Rating 5 ': 150.0, 'Rating 4 ': 2.0, 'Rating 3 ': 0.0, 'Rating 2 ': 1.0, 'Rating 1 ': 1.0}",2.0,"252 Main St, Hackensack, NJ 07601",40.8861686,-74.0414361,07601
https://www.google.com/maps/place/Los+Primos/data=!4m7!3m6!1s0x89c25956358cc92b:0xe4eeed1b2bc74f63!8m2!3d40.711468!4d-73.9445361!16s%2Fg%2F1ptw5jyzr!19sChIJK8mMNVZZwokRY0_HKxvt7uQ?authuser=0&hl=ka&rclk=1,Los Primos,3.9,428.0,"{'Rating 5 ': 223.0, 'Rating 4 ': 84.0, 'Rating 3 ': 44.0, 'Rating 2 ': 15.0, 'Rating 1 ': 62.0}",1.0,"704 Grand St, Brooklyn, NY 11211",40.711468,-73.9445361,11211
https://www.google.com/maps/place/The+Williamsburg+Restaurant/data=!4m7!3m6!1s0x89c259b3fb169053:0x19eeceefc9329000!8m2!3d40.7216011!4d-73.9588991!16s%2Fg%2F11hy9p_c3c!19sChIJU5AW-7NZwokRAJAyye_O7hk?authuser=0&hl=ka&rclk=1,The Williamsburg Restaurant,4.2,125.0,"{'Rating 5 ': 73.0, 'Rating 4 ': 23.0, 'Rating 3 ': 14.0, 'Rating 2 ': 8.0, 'Rating 1 ': 7.0}",,"96 Wythe Ave, Brooklyn, NY 11249",40.7216011,-73.9588991,11249
https://www.google.com/maps/place/Tequila+Restaurant/data=!4m7!3m6!1s0x89c24537e3bb5389:0x5b01227bb39bc40b!8m2!3d40.6229339!4d-74.0250892!16s%2Fg%2F11kbbmtkmn!19sChIJiVO74zdFwokRC8Sbs3siAVs?authuser=0&hl=ka&rclk=1,Tequila Restaurant,4.8,25.0,"{'Rating 5 ': 21.0, 'Rating 4 ': 3.0, 'Rating 3 ': 1.0, 'Rating 2 ': 0.0, 'Rating 1 ': 0.0}",2.0,"8321 5th Ave, Brooklyn, NY 11209",40.6229339,-74.0250892,11209
https://www.google.com/maps/place/Boon+Thai/data=!4m7!3m6!1s0x89c259443979468b:0xca162351c02da201!8m2!3d40.724984!4d-73.95168!16s%2Fg%2F1tcy9tmw!19sChIJi0Z5OURZwokRAaItwFEjFso?authuser=0&hl=ka&rclk=1,Boon Thai,4.0,127.0,"{'Rating 5 ': 73.0, 'Rating 4 ': 24.0, 'Rating 3 ': 9.0, 'Rating 2 ': 4.0, 'Rating 1 ': 17.0}",2.0,"681 Manhattan Ave, Brooklyn, NY 11222",40.724984,-73.95168,11222
https://www.google.com/maps/place/809+Restaurant/data=!4m7!3m6!1s0x89c2f931dd1b3e0b:0xd879ca3d07b94496!8m2!3d40.8632674!4d-74.1167213!16s%2Fg%2F1td61ntj!19sChIJCz4b3TH5wokRlkS5Bz3Kedg?authuser=0&hl=ka&rclk=1,809 Restaurant,3.9,127.0,"{'Rating 5 ': 68.0, 'Rating 4 ': 26.0, 'Rating 3 ': 10.0, 'Rating 2 ': 1.0, 'Rating 1 ': 22.0}",2.0,"61 Market St, Passaic, NJ 07055",40.8632674,-74.1167213,07055
https://www.google.com/maps/place/Jorge%27s/data=!4m7!3m6!1s0x89c25c20dce03795:0xcc3019189801defd!8m2!3d40.7027894!4d-73.9081067!16s%2Fg%2F1yg6ngpp_!19sChIJlTfg3CBcwokR_d4BmBgZMMw?authuser=0&hl=ka&rclk=1,Jorge's,3.7,471.0,"{'Rating 5 ': 218.0, 'Rating 4 ': 100.0, 'Rating 3 ': 44.0, 'Rating 2 ': 16.0, 'Rating 1 ': 93.0}",1.0,"688 Seneca Ave, Queens, NY 11385",40.7027894,-73.9081067,11385
https://www.google.com/maps/place/Punto+Paisa+Piqueteadero+Colombian+Restaurant/data=!4m7!3m6!1s0x89c255c4a9f3dfeb:0x1afa2a91506dc296!8m2!3d40.7910135!4d-74.1316931!16s%2Fg%2F11jvblj27m!19sChIJ69_zqcRVwokRlsJtUJEq-ho?authuser=0&hl=ka&rclk=1,Punto Paisa Piqueteadero Colombian Restaurant,4.0,310.0,"{'Rating 5 ': 189.0, 'Rating 4 ': 40.0, 'Rating 3 ': 25.0, 'Rating 2 ': 12.0, 'Rating 1 ': 44.0}",2.0,"293 Ridge Rd, North Arlington, NJ 07031",40.7910135,-74.1316931,07031
https://www.google.com/maps/place/PortuCale+Restaurant+%26+Bar/data=!4m7!3m6!1s0x89c2539c7bdcc317:0xc7fa88ee2ce1afc3!8m2!3d40.72857!4d-74.165474!16s%2Fg%2F1260lhxg3!19sChIJF8Pce5xTwokRw6_hLO6I-sc?authuser=0&hl=ka&rclk=1,PortuCale Restaurant & Bar,4.5,1022.0,"{'Rating 5 ': 704.0, 'Rating 4 ': 211.0, 'Rating 3 ': 51.0, 'Rating 2 ': 28.0, 'Rating 1 ': 28.0}",2.0,"129 Elm St, Newark, NJ 07105",40.72857,-74.165474,07105
https://www.google.com/maps/place/Mi+Bella+Colombia/data=!4m7!3m6!1s0x89c2582216cc6711:0x7ea87e98073e504f!8m2!3d40.779618!4d-74.0231828!16s%2Fg%2F11b6p8_z7l!19sChIJEWfMFiJYwokRT1A-B5h-qH4?authuser=0&hl=ka&rclk=1,Mi Bella Colombia,4.2,265.0,"{'Rating 5 ': 163.0, 'Rating 4 ': 40.0, 'Rating 3 ': 30.0, 'Rating 2 ': 7.0, 'Rating 1 ': 25.0}",1.0,"4512 Bergenline Ave, Union City, NJ 07087",40.779618,-74.0231828,07087
https://www.google.com/maps/place/The+Original+Mr.+Bruno%27s+Pizzeria+%26+Restaurant/data=!4m7!3m6!1s0x89c2560091a6025f:0xb9bcfc60f8afb11!8m2!3d40.8122576!4d-74.1221341!16s%2Fg%2F1tcwmgn4!19sChIJXwKmkQBWwokREfuKD8bPmws?authuser=0&hl=ka&rclk=1,The Original Mr. Bruno's Pizzeria & Restaurant,4.1,657.0,"{'Rating 5 ': 384.0, 'Rating 4 ': 120.0, 'Rating 3 ': 58.0, 'Rating 2 ': 31.0, 'Rating 1 ': 64.0}",2.0,"439 Valley Brook Ave, Lyndhurst, NJ 07071",40.8122576,-74.1221341,07071
https://www.google.com/maps/place/Sauce+Restaurant/data=!4m7!3m6!1s0x89c25986b12a3ecb:0xa1cd020d1fca73af!8m2!3d40.7204716!4d-73.9893263!16s%2Fg%2F1hc4qnq05!19sChIJyz4qsYZZwokRr3PKHw0CzaE?authuser=0&hl=ka&rclk=1,Sauce Restaurant,4.3,1064.0,"{'Rating 5 ': 654.0, 'Rating 4 ': 205.0, 'Rating 3 ': 94.0, 'Rating 2 ': 54.0, 'Rating 1 ': 57.0}",2.0,"78 Rivington St, New York, NY 10002",40.7204716,-73.9893263,10002
https://www.google.com/maps/place/Antique+Garage+Soho/data=!4m7!3m6!1s0x89c2598bc4bbdbf7:0x990034eb73a1f0b8!8m2!3d40.7215214!4d-74.0014305!16s%2Fg%2F1tjs5vxf!19sChIJ99u7xItZwokRuPChc-s0AJk?authuser=0&hl=ka&rclk=1,Antique Garage Soho,4.3,913.0,"{'Rating 5 ': 536.0, 'Rating 4 ': 229.0, 'Rating 3 ': 83.0, 'Rating 2 ': 21.0, 'Rating 1 ': 44.0}",2.0,"41 Mercer St, New York, NY 10013",40.7215214,-74.0014305,10013
https://www.google.com/maps/place/Porto+Leggero/data=!4m7!3m6!1s0x89c250aeea1d6a77:0x7a4f0c3dcf86571!8m2!3d40.7183598!4d-74.0345032!16s%2Fg%2F113jhpbz1!19sChIJd2od6q5QwokRcWX43MPwpAc?authuser=0&hl=ka&rclk=1,Porto Leggero,4.4,707.0,"{'Rating 5 ': 446.0, 'Rating 4 ': 163.0, 'Rating 3 ': 48.0, 'Rating 2 ': 26.0, 'Rating 1 ': 24.0}",3.0,"185 Hudson St, Jersey City, NJ 07311",40.7183598,-74.0345032,07311
https://www.google.com/maps/place/Abdullah/data=!4m7!3m6!1s0x89c25b2908740001:0x2c0c8a7813723894!8m2!3d40.6428051!4d-73.9799299!16s%2Fg%2F1pp2vf733!19sChIJAQB0CClbwokRlDhyE3iKDCw?authuser=0&hl=ka&rclk=1,Abdullah,3.4,205.0,"{'Rating 5 ': 86.0, 'Rating 4 ': 30.0, 'Rating 3 ': 21.0, 'Rating 2 ': 18.0, 'Rating 1 ': 50.0}",1.0,"91 Church Ave, Brooklyn, NY 11218",40.6428051,-73.9799299,11218
https://www.google.com/maps/place/Golden+Krust+Caribbean+Restaurant/data=!4m7!3m6!1s0x89c25c888a7e2edd:0x3f34e095f549bbe4!8m2!3d40.6644829!4d-73.9227116!16s%2Fg%2F1tdjxyhb!19sChIJ3S5-iohcwokR5LtJ9ZXgND8?authuser=0&hl=ka&rclk=1,Golden Krust Caribbean Restaurant,3.6,43.0,"{'Rating 5 ': 20.0, 'Rating 4 ': 7.0, 'Rating 3 ': 4.0, 'Rating 2 ': 2.0, 'Rating 1 ': 10.0}",1.0,"86 E 98th St, Brooklyn, NY 11212",40.6644829,-73.9227116,11212
https://www.google.com/maps/place/Golden+Eagle+Restaurant/data=!4m7!3m6!1s0x89c25437f3e37be5:0xb9018409335c46e2!8m2!3d40.7686347!4d-74.1463928!16s%2Fg%2F11gmxx7vmy!19sChIJ5Xvj8zdUwokR4kZcMwmEAbk?authuser=0&hl=ka&rclk=1,Golden Eagle Restaurant,3.8,33.0,"{'Rating 5 ': 20.0, 'Rating 4 ': 2.0, 'Rating 3 ': 3.0, 'Rating 2 ': 0.0, 'Rating 1 ': 8.0}",2.0,"515 Kearny Ave, Kearny, NJ 07032",40.7686347,-74.1463928,07032
https://www.google.com/maps/place/Pio+Pio+Cafe+%26+Restaurant+63/data=!4m7!3m6!1s0x89c2580dbcc83047:0x622b4476346ea183!8m2!3d40.7900769!4d-74.0101226!16s%2Fg%2F11b66jrnvr!19sChIJRzDIvA1YwokRg6FuNHZEK2I?authuser=0&hl=ka&rclk=1,Pio Pio Cafe & Restaurant 63,4.1,409.0,"{'Rating 5 ': 231.0, 'Rating 4 ': 82.0, 'Rating 3 ': 37.0, 'Rating 2 ': 15.0, 'Rating 1 ': 44.0}",1.0,"6300 Hudson Ave, West New York, NJ 07093",40.7900769,-74.0101226,07093
